Number of tests,Onwards transmission,Percentage of tests that are positive
776.0,4.87730985,0.0037423453608247427
777.0,4.87730545,0.003737541827541828
778.0,4.87730105,0.0037327506426735224
779.0,4.87729665,0.0037279717586649556
780.0,4.87729225,0.003723205128205129
781.0,4.87728785,0.0037184507042253524
782.0,4.87728345,0.0037137084398976986
783.0,4.87727905,0.0037089782886334612
784.0,4.87727465,0.003704260204081633
785.0,4.8772702500000005,0.003699554140127389
786.0,4.877265850000001,0.003694860050890586
787.0,4.877261450000001,0.0036901778907242697
788.0,4.87725705,0.0036855076142131983
789.0,4.87725265,0.0036808491761723705
790.0,4.87724825,0.00367620253164557
791.0,4.877243849999999,0.0036715676359039195
792.0,4.877239449999999,0.003666944444444445
793.0,4.87723505,0.003662332912988651
794.0,4.87723065,0.0036577329974811085
795.0,4.87722625,0.0036531446540880507
796.0,4.87722185,0.00364856783919598
797.0,4.87721745,0.003644002509410289
798.0,4.87721305,0.003639448621553885
799.0,4.87720865,0.003634906132665833
800.0,4.87720425,0.003630375000000001
801.0,4.87719985,0.0036258551810237206
802.0,4.87719545,0.003621346633416459
803.0,4.87719105,0.0036168493150684935
804.0,4.87718665,0.0036123631840796026
805.0,4.87718225,0.0036078881987577647
806.0,4.87717785,0.0036034243176178665
807.0,4.87717345,0.003598971499380422
808.0,4.87716905,0.0035945297029702974
809.0,4.87716465,0.0035900988875154517
810.0,4.87716025,0.003585679012345679
811.0,4.87715585,0.0035812700369913693
812.0,4.8771514499999995,0.0035768719211822664
813.0,4.87714705,0.0035724846248462493
814.0,4.87714265,0.003568108108108109
815.0,4.87713825,0.003563742331288344
816.0,4.87713385,0.0035593872549019613
817.0,4.87712945,0.003555042839657283
818.0,4.87712505,0.0035507090464547684
819.0,4.87712065,0.003546385836385837
820.0,4.877116249999999,0.003542073170731708
821.0,4.87711185,0.0035377710109622414
822.0,4.87710745,0.0035334793187347933
823.0,4.87710305,0.0035291980558930743
824.0,4.877098650000001,0.00352492718446602
825.0,4.87709425,0.003520666666666667
826.0,4.87708985,0.0035164164648910415
827.0,4.87708545,0.0035121765417170502
828.0,4.877081049999999,0.0035079468599033816
829.0,4.87707665,0.00350372738238842
830.0,4.877072249999999,0.003499518072289157
831.0,4.8770678499999995,0.003495318892900121
832.0,4.87706345,0.0034911298076923084
833.0,4.87705905,0.0034869507803121256
834.0,4.87705465,0.0034827817745803364
835.0,4.87705025,0.003478622754491018
836.0,4.87704585,0.0034744736842105264
837.0,4.87704145,0.003470334528076464
838.0,4.87703705,0.0034662052505966593
839.0,4.87703265,0.003462085816448153
840.0,4.87702825,0.003457976190476191
841.0,4.8770238500000005,0.003453876337693223
842.0,4.87701945,0.00344978622327791
843.0,4.87701505,0.00344570581257414
844.0,4.87701065,0.0034416350710900477
845.0,4.87700625,0.003437573964497042
846.0,4.87700185,0.003433522458628842
847.0,4.87699745,0.00342948051948052
848.0,4.87699305,0.0034254481132075473
849.0,4.87698865,0.003421425206124853
850.0,4.87698425,0.003417411764705883
851.0,4.87697985,0.003413407755581669
852.0,4.87697545,0.0034094131455399065
853.0,4.87697105,0.0034054279015240333
854.0,4.87696665,0.003401451990632319
855.0,4.87696225,0.003397485380116959
856.0,4.87695785,0.003393528037383178
857.0,4.87695345,0.0033895799299883318
858.0,4.8769490499999995,0.003385641025641026
859.0,4.8769446499999995,0.003381711292200233
860.0,4.87694025,0.003377790697674419
861.0,4.87693585,0.0033738792102206744
862.0,4.87693145,0.0033699767981438516
863.0,4.87692705,0.003366083429895713
864.0,4.87692265,0.0033621990740740743
865.0,4.87691825,0.003358323699421966
866.0,4.876913849999999,0.00335445727482679
867.0,4.876909449999999,0.003350599769319493
868.0,4.8769050499999995,0.003346751152073733
869.0,4.87690065,0.0033429113924050634
870.0,4.87689625,0.003339080459770115
871.0,4.87689185,0.003335258323765787
872.0,4.87688745,0.003331444954128441
873.0,4.87688305,0.0033276403207331048
874.0,4.87687865,0.003323844393592678
875.0,4.87687425,0.0033200571428571436
876.0,4.87686985,0.003316278538812786
877.0,4.87686545,0.0033125085518814143
878.0,4.8768610500000005,0.0033087471526195905
879.0,4.87685665,0.0033049943117178615
880.0,4.876852250000001,0.0033012500000000004
881.0,4.876847850000001,0.003297514188422248
882.0,4.87684345,0.0032937868480725626
883.0,4.87683905,0.0032900679501698758
884.0,4.876834649999999,0.0032863574660633487
885.0,4.87683025,0.003282655367231639
886.0,4.87682585,0.0032789616252821676
887.0,4.87682145,0.0032752762119503953
888.0,4.87681705,0.0032715990990990996
889.0,4.87681265,0.0032679302587176606
890.0,4.87680825,0.0032642696629213487
891.0,4.87680385,0.0032606172839506177
892.0,4.87679945,0.003256973094170404
893.0,4.87679505,0.0032533370660694293
894.0,4.87679065,0.0032497091722595082
895.0,4.87678625,0.003246089385474861
896.0,4.87678185,0.0032424776785714288
897.0,4.87677745,0.003238874024526199
898.0,4.87677305,0.003235278396436526
899.0,4.87676865,0.0032316907675194666
900.0,4.87676425,0.0032281111111111117
901.0,4.87675985,0.0032245394006659273
902.0,4.87675545,0.003220975609756098
903.0,4.87675105,0.003217419712070875
904.0,4.87674665,0.0032138716814159294
905.0,4.8767422499999995,0.0032103314917127077
906.0,4.87673785,0.0032067991169977927
907.0,4.87673345,0.0032032745314222715
908.0,4.87672905,0.003199757709251102
909.0,4.87672465,0.0031962486248624865
910.0,4.87672025,0.003192747252747253
911.0,4.87671585,0.003189253567508233
912.0,4.87671145,0.0031857675438596495
913.0,4.876707049999999,0.0031822891566265065
914.0,4.87670265,0.003178818380743983
915.0,4.87669825,0.003175355191256831
916.0,4.87669385,0.0031718995633187776
917.0,4.876689450000001,0.0031684514721919306
918.0,4.87668505,0.0031650108932461877
919.0,4.87668065,0.003161577801958651
920.0,4.87667625,0.003158152173913044
921.0,4.876671849999999,0.003154733984799132
922.0,4.876667449999999,0.003151323210412148
923.0,4.8766630499999994,0.0031479198266522214
924.0,4.8766586499999995,0.0031445238095238097
925.0,4.87665425,0.0031411351351351355
926.0,4.87664985,0.0031377537796976247
927.0,4.87664545,0.0031343797195253513
928.0,4.87664105,0.0031310129310344833
929.0,4.87663665,0.003127653390742735
930.0,4.87663225,0.0031243010752688176
931.0,4.87662785,0.0031209559613319016
932.0,4.87662345,0.003117618025751073
933.0,4.87661905,0.003114287245444802
934.0,4.8766146500000005,0.0031109635974304072
935.0,4.876610250000001,0.00310764705882353
936.0,4.876605850000001,0.0031043376068376075
937.0,4.87660145,0.0031010352187833515
938.0,4.87659705,0.0030977398720682305
939.0,4.87659265,0.0030944515441959533
940.0,4.87658825,0.003091170212765958
941.0,4.876583849999999,0.0030878958554729015
942.0,4.87657945,0.0030846284501061575
943.0,4.87657505,0.003081367974549311
944.0,4.87657065,0.0030781144067796615
945.0,4.87656625,0.003074867724867725
946.0,4.87656185,0.0030716279069767445
947.0,4.87655745,0.003068394931362197
948.0,4.87655305,0.0030651687763713084
949.0,4.87654865,0.003061949420442572
950.0,4.87654425,0.0030587368421052634
951.0,4.8765398499999995,0.0030555310199789697
952.0,4.8765354499999995,0.0030523319327731098
953.0,4.87653105,0.003049139559286464
954.0,4.87652665,0.003045953878406709
955.0,4.87652225,0.0030427748691099483
956.0,4.87651785,0.0030396025104602515
957.0,4.87651345,0.0030364367816091958
958.0,4.87650905,0.0030332776617954076
959.0,4.876504649999999,0.0030301251303441086
960.0,4.876500249999999,0.003026979166666667
961.0,4.8764958499999995,0.003023839750260146
962.0,4.87649145,0.0030207068607068614
963.0,4.87648705,0.003017580477673936
964.0,4.87648265,0.0030144605809128634
965.0,4.87647825,0.0030113471502590675
966.0,4.87647385,0.0030082401656314705
967.0,4.87646945,0.0030051396070320583
968.0,4.87646505,0.003002045454545455
969.0,4.87646065,0.002998957688338494
970.0,4.87645625,0.002995876288659794
971.0,4.8764518500000005,0.002992801235839341
972.0,4.87644745,0.0029897325102880663
973.0,4.876443050000001,0.002986670092497431
974.0,4.876438650000001,0.002983613963039015
975.0,4.87643425,0.002980564102564103
976.0,4.87642985,0.002977520491803279
977.0,4.876425449999999,0.0029744831115660186
978.0,4.87642105,0.0029714519427402864
979.0,4.8764166499999995,0.002968426966292135
980.0,4.87641225,0.0029654081632653063
981.0,4.87640785,0.0029623955147808365
982.0,4.87640345,0.0029593890020366605
983.0,4.87639905,0.0029563886063072235
984.0,4.87639465,0.0029533943089430897
985.0,4.87639025,0.0029504060913705587
986.0,4.87638585,0.002947423935091278
987.0,4.87638145,0.0029444478216818647
988.0,4.87637705,0.0029414777327935225
989.0,4.87637265,0.002938513650151669
990.0,4.8763682500000005,0.0029355555555555563
991.0,4.87636385,0.0029326034308779013
992.0,4.87635945,0.0029296572580645164
993.0,4.87635505,0.002926717019133938
994.0,4.87635065,0.002923782696177063
995.0,4.87634625,0.0029208542713567843
996.0,4.87634185,0.0029179317269076312
997.0,4.87633745,0.0029150150451354067
998.0,4.8763330499999995,0.0029121042084168337
999.0,4.87632865,0.0029091991991991996
